Country,Country_Code,Region,Year,Month,Total_Revenue,Accommodation_Revenue,Transportation_Revenue,Food_Beverage_Revenue,Activities_Revenue,Revenue_Per_Tourist,Tourism_Maturity
South Africa,SOU,Africa,2021,10,82231358.81,37938224.88,18084281.24,16925601.05,15725338.57,1101.54,emerging
South Africa,SOU,Africa,2021,11,79759613.86,25226328.14,20359374.99,13338444.08,13785210.57,1119.89,emerging
South Africa,SOU,Africa,2021,12,106115453.71,39185786.48,28711161.81,18448468.49,20342720.46,1735.33,emerging
South Africa,SOU,Africa,2022,1,102073455.27,46197794.93,23053487.32,22607487.59,10529177.17,1139.12,emerging
South Africa,SOU,Africa,2022,2,107889247.94,34371146.56,26446033.87,20877734.61,14662236.96,1119.71,emerging
South Africa,SOU,Africa,2022,3,156205202.37,54487203.37,43597670.6,30420137.48,20850434.1,1378.88,emerging
South Africa,SOU,Africa,2022,4,146405405.64,62468372.53,34166309.31,33862380.92,28819389.47,1084.91,emerging
South Africa,SOU,Africa,2022,5,114241198.74,37212251.45,26452752.93,22472520.63,14862400.86,1093.86,emerging
South Africa,SOU,Africa,2022,6,152972985.14,69731255.71,45373940.23,28655510.82,19958000.81,1878.84,emerging
South Africa,SOU,Africa,2022,7,151457849.72,61274799.22,41523005.6,36063657.0,22161007.77,1665.98,emerging
South Africa,SOU,Africa,2022,8,142644436.45,51889668.92,38470466.44,29492565.06,21204011.76,1621.31,emerging
South Africa,SOU,Africa,2022,9,112803454.58,53591921.55,31370871.37,18506970.2,15424614.14,1084.65,emerging
South Africa,SOU,Africa,2022,10,152025710.39,59421943.49,36452661.58,33731949.55,16031164.43,1212.93,emerging
South Africa,SOU,Africa,2022,11,103672091.46,36537812.28,21611674.79,20370396.12,12143824.21,1186.19,emerging
South Africa,SOU,Africa,2022,12,132251895.68,53086141.83,39327864.98,28887186.53,16923240.86,1609.61,emerging
Morocco,MOR,Africa,2018,1,47391874.48,18067044.62,10206492.39,7870151.49,5442457.86,672.32,emerging
Morocco,MOR,Africa,2018,2,36378832.16,15818870.15,9424739.3,9013827.66,4095800.21,703.03,emerging
Morocco,MOR,Africa,2018,3,54074396.93,21269341.39,11997123.0,13211893.72,7941437.91,805.52,emerging
Morocco,MOR,Africa,2018,4,57463110.07,19696171.73,13031917.67,14246366.36,7493036.93,664.59,emerging
Morocco,MOR,Africa,2018,5,58837635.6,21537104.49,13129138.65,9904516.84,8307018.09,803.61,emerging
Morocco,MOR,Africa,2018,6,59971984.69,26350945.98,13432355.62,14005838.38,10998929.51,934.22,emerging
Morocco,MOR,Africa,2018,7,52544421.03,23682192.29,15014809.36,10982482.02,7179314.55,944.96,emerging
Morocco,MOR,Africa,2018,8,68364191.14,31259237.42,15678079.35,12541153.37,7935608.22,979.23,emerging
Morocco,MOR,Africa,2018,9,46960422.59,14900684.21,10899675.82,8797938.34,5895783.06,675.99,emerging
Morocco,MOR,Africa,2018,10,57387498.12,23203685.02,16441984.03,10534305.94,7097694.79,610.35,emerging
Morocco,MOR,Africa,2018,11,45969600.97,21715002.25,11620230.62,7496678.17,7857223.72,650.85,emerging
Morocco,MOR,Africa,2018,12,59964786.41,18711944.48,13526166.18,10002667.13,9624333.07,916.04,emerging
Morocco,MOR,Africa,2019,1,43607896.15,19397355.19,10952432.95,8368381.15,6655518.61,694.85,emerging
Morocco,MOR,Africa,2019,2,52801991.78,16232249.91,14154625.25,13000538.53,7508620.42,683.8,emerging
Morocco,MOR,Africa,2019,3,69173639.17,21385291.73,19993803.99,16803116.64,12542143.11,681.43,emerging
Morocco,MOR,Africa,2019,4,52502694.99,25203642.37,10626312.69,10209539.26,7878678.6,611.45,emerging
Morocco,MOR,Africa,2019,5,56500578.62,25434969.59,15803759.31,13378777.38,8339886.11,771.9,emerging
Morocco,MOR,Africa,2019,6,88084486.37,27623877.95,21532661.61,13478095.07,16870954.38,1054.05,emerging
Morocco,MOR,Africa,2019,7,74875628.08,23719686.4,18963201.07,13665847.44,10052309.78,1093.33,emerging
Morocco,MOR,Africa,2019,8,78049100.78,25366987.46,17020715.3,16213675.59,7951298.26,981.38,emerging
Morocco,MOR,Africa,2019,9,57951087.59,21081645.85,16412944.2,12169766.11,9898574.28,720.26,emerging
Morocco,MOR,Africa,2019,10,54247005.59,19158549.11,16256035.3,10489484.43,7371436.84,613.23,emerging
Morocco,MOR,Africa,2019,11,50041134.65,15343358.59,12684293.51,8558321.15,6846391.81,780.69,emerging
Morocco,MOR,Africa,2019,12,38343135.21,11792989.2,9265665.15,8777522.1,7484405.27,926.05,emerging
Morocco,MOR,Africa,2020,1,13694211.53,5173226.94,3793098.4,2745996.14,1872848.14,725.56,emerging
Morocco,MOR,Africa,2020,2,11220135.77,5152578.03,2805511.68,2764421.25,2021767.04,627.49,emerging
Morocco,MOR,Africa,2020,3,15995779.75,7168828.74,3924391.0,2527118.42,2426049.61,680.61,emerging
Morocco,MOR,Africa,2020,4,20130493.74,9483239.34,5183535.53,3784580.2,2033382.38,778.89,emerging
Morocco,MOR,Africa,2020,5,13853679.57,6898602.04,3777193.31,3072176.14,2439748.5,656.67,emerging
Morocco,MOR,Africa,2020,6,17388787.73,7254110.69,4266546.44,3380265.56,3253178.67,1018.74,emerging
Morocco,MOR,Africa,2020,7,16426245.48,7688441.47,4661332.23,3730233.13,1704456.88,968.76,emerging
Morocco,MOR,Africa,2020,8,18352008.41,6660696.81,5225795.58,4355407.61,1911466.82,914.63,emerging
Morocco,MOR,Africa,2020,9,17101494.93,8039016.71,3847311.77,4234335.8,2546932.08,659.6,emerging
Morocco,MOR,Africa,2020,10,19920179.59,7684513.63,4629049.2,3709954.52,3753560.6,794.68,emerging
Morocco,MOR,Africa,2020,11,15466118.94,6710273.34,3819888.07,3776317.7,1793085.34,660.92,emerging
Morocco,MOR,Africa,2020,12,19520611.43,6342769.07,5032685.63,3714575.57,2071014.35,976.52,emerging
Morocco,MOR,Africa,2021,1,29227524.39,10963330.81,7288265.33,5575189.25,4350963.25,775.39,emerging
Morocco,MOR,Africa,2021,2,16836927.64,7797044.91,3926890.12,3745310.18,1792942.19,591.6,emerging
Morocco,MOR,Africa,2021,3,33172299.03,15981033.52,7955540.1,5630198.34,3645904.88,703.5,emerging
Morocco,MOR,Africa,2021,4,38141439.06,13264114.35,11347349.35,6666447.62,5648712.78,777.43,emerging
Morocco,MOR,Africa,2021,5,28245051.01,8823808.28,7151193.36,6136635.53,4920671.07,688.99,emerging
Morocco,MOR,Africa,2021,6,43771481.45,20245055.73,12046338.48,7414776.52,6135018.2,997.23,emerging
Morocco,MOR,Africa,2021,7,29684950.31,9697620.0,8050936.58,6027407.85,4752411.55,913.44,emerging
Morocco,MOR,Africa,2021,8,43796585.59,15567364.36,10517145.46,9227078.18,4802860.5,1043.45,emerging
Morocco,MOR,Africa,2021,9,31510353.45,11617549.85,8377824.63,7863613.21,4648919.21,771.69,emerging
Morocco,MOR,Africa,2021,10,30665281.51,10526982.68,6318201.67,6952071.7,3966343.62,635.42,emerging
Morocco,MOR,Africa,2021,11,28095610.62,12439028.36,6487660.4,5901395.77,3983469.32,626.09,emerging
Morocco,MOR,Africa,2021,12,26887120.16,10698006.52,6221123.69,6373766.38,2885096.36,955.68,emerging
Morocco,MOR,Africa,2022,1,30315199.61,11558537.03,6587018.85,6801901.54,4102961.92,594.65,emerging
Morocco,MOR,Africa,2022,2,31829106.57,11836490.15,7064419.06,5728133.05,4990757.08,645.65,emerging
Morocco,MOR,Africa,2022,3,47995707.22,17958739.6,11138228.32,10951611.9,4907207.74,778.52,emerging
Morocco,MOR,Africa,2022,4,53133208.33,20745019.76,13818149.87,8799186.23,7613215.12,654.61,emerging
Morocco,MOR,Africa,2022,5,43883518.34,17643372.57,11298035.95,9489364.4,6053172.58,712.87,emerging
Morocco,MOR,Africa,2022,6,52414269.22,16306669.15,14983743.91,11412783.7,9246845.09,896.03,emerging
Morocco,MOR,Africa,2022,7,54418320.64,24494169.39,14651051.37,11731275.94,6848945.0,1086.8,emerging
Morocco,MOR,Africa,2022,8,62984555.3,25723450.53,13995633.61,10769264.35,11433371.62,1093.08,emerging
Morocco,MOR,Africa,2022,9,42479514.81,13095809.1,10315777.51,9843992.3,6008470.97,643.17,emerging
Morocco,MOR,Africa,2022,10,42974165.01,20001989.7,12280757.92,8976872.64,7303333.73,765.18,emerging
Morocco,MOR,Africa,2022,11,42358601.72,13552193.61,10728504.15,6398613.68,6208660.59,645.74,emerging
Morocco,MOR,Africa,2022,12,56875692.13,18296003.56,16327779.37,12174345.37,9357383.94,904.51,emerging
Egypt,EGY,Africa,2018,1,95643585.2,36598100.59,22027747.68,18500898.52,15179833.1,580.45,emerging
Egypt,EGY,Africa,2018,2,110705240.72,39005518.01,27618233.5,20865505.7,20142669.25,539.27,emerging
Egypt,EGY,Africa,2018,3,162600237.72,59706548.46,39849989.51,40269371.59,29714804.56,659.3,emerging
Egypt,EGY,Africa,2018,4,131385717.84,46779332.42,27373955.98,28613485.69,17302123.43,544.76,emerging
Egypt,EGY,Africa,2018,5,98618108.37,44735980.27,27968441.36,18001397.87,12201495.25,605.42,emerging
Egypt,EGY,Africa,2018,6,176624553.31,66455723.35,49843416.1,29138867.95,33769014.56,916.37,emerging
Egypt,EGY,Africa,2018,7,130035086.06,43435187.82,32964780.51,30818523.22,18066100.49,847.31,emerging
Egypt,EGY,Africa,2018,8,141230340.45,58654546.83,40031275.52,22898434.58,14707844.98,789.65,emerging
Egypt,EGY,Africa,2018,9,108952778.34,37708310.78,21870113.0,21013425.67,18497451.99,514.64,emerging
Egypt,EGY,Africa,2018,10,115441896.86,49333206.26,26507769.91,25812089.0,18199271.52,638.28,emerging
Egypt,EGY,Africa,2018,11,137271139.01,54304614.02,29927130.45,29302622.58,15796946.19,666.76,emerging
Egypt,EGY,Africa,2018,12,165034953.95,72723813.96,45488945.57,35965546.7,18113569.31,938.03,emerging
Egypt,EGY,Africa,2019,1,101579557.63,43707961.73,22645698.34,22139285.99,18486316.15,591.94,emerging
Egypt,EGY,Africa,2019,2,95686579.57,32525845.28,27587971.66,14402691.26,12015813.99,555.96,emerging
Egypt,EGY,Africa,2019,3,119910578.04,52095383.71,35937961.61,22433091.51,23368278.08,580.87,emerging
Egypt,EGY,Africa,2019,4,157628694.09,69215681.92,34132397.52,30901653.06,29496640.1,573.32,emerging
Egypt,EGY,Africa,2019,5,130405359.74,41865404.47,32897534.01,25292571.85,16033855.78,564.48,emerging
Egypt,EGY,Africa,2019,6,169258854.22,71145817.85,39727991.79,42249231.35,19254315.22,927.16,emerging
Egypt,EGY,Africa,2019,7,190704532.82,66007603.97,42708410.91,38105858.85,31693986.69,916.26,emerging
Egypt,EGY,Africa,2019,8,182693842.53,55616669.33,41779486.68,39472906.07,34524291.08,886.5,emerging
Egypt,EGY,Africa,2019,9,139080898.3,49120071.91,34878328.67,29868685.75,15790401.68,630.61,emerging
Egypt,EGY,Africa,2019,10,144038111.14,56799015.86,33656636.93,30587035.47,23567750.43,606.99,emerging
Egypt,EGY,Africa,2019,11,151851996.86,58563398.96,38437797.22,25169507.67,23512191.3,687.61,emerging
Egypt,EGY,Africa,2019,12,159723879.69,52704969.44,34679996.32,34063339.38,25033438.06,762.82,emerging
Egypt,EGY,Africa,2020,1,38770459.71,15232133.8,9595131.4,6441929.12,6756533.56,654.83,emerging
Egypt,EGY,Africa,2020,2,22894270.75,8813794.56,5010010.71,5199311.61,3831107.49,504.69,emerging
Egypt,EGY,Africa,2020,3,39716726.47,13095223.39,10599655.86,8701512.62,3982146.28,637.58,emerging
Egypt,EGY,Africa,2020,4,33813956.44,10734498.68,9066854.78,5789316.8,4276313.5,564.03,emerging
Egypt,EGY,Africa,2020,5,29535522.84,11718553.41,6004668.7,6927829.24,3031425.76,518.8,emerging
Egypt,EGY,Africa,2020,6,42760402.5,18304929.83,12472925.15,10228806.26,4633647.68,767.65,emerging
Egypt,EGY,Africa,2020,7,46603884.23,18837633.54,9444853.81,9454262.56,6747150.23,810.52,emerging
Egypt,EGY,Africa,2020,8,44876366.43,21722987.52,10207664.94,9599488.03,6416567.98,867.21,emerging
Egypt,EGY,Africa,2020,9,33665965.94,14457993.18,9935959.06,7955373.82,5519610.68,586.24,emerging
Egypt,EGY,Africa,2020,10,41624414.89,16017009.09,11601277.66,7151993.06,6608569.09,591.23,emerging
Egypt,EGY,Africa,2020,11,34862613.57,14986416.52,7625921.4,7654983.56,5672146.51,599.44,emerging
Egypt,EGY,Africa,2020,12,41189922.56,16060953.28,11033212.38,9892189.39,4621919.68,790.05,emerging
Egypt,EGY,Africa,2021,1,56150604.24,18699882.42,16784952.64,12737036.06,9064779.59,505.65,emerging
Egypt,EGY,Africa,2021,2,49733289.62,19058252.63,13503776.1,11915520.09,6872261.61,529.14,emerging
Egypt,EGY,Africa,2021,3,90165533.25,29569541.6,21521935.02,21417897.86,14876552.07,692.94,emerging
Egypt,EGY,Africa,2021,4,80970297.36,38992042.45,20301815.41,14046299.27,13713995.18,657.26,emerging
Egypt,EGY,Africa,2021,5,87475157.27,39760069.32,21971255.57,20216483.04,16637927.78,610.5,emerging
Egypt,EGY,Africa,2021,6,116680199.21,52358026.06,30187376.77,23005158.27,23016192.08,897.67,emerging
Egypt,EGY,Africa,2021,7,80982552.79,37905608.8,20289441.89,16640763.5,13466499.81,877.93,emerging
Egypt,EGY,Africa,2021,8,89176601.35,34749548.65,21012815.7,15511555.7,12695586.03,893.7,emerging
Egypt,EGY,Africa,2021,9,67031557.69,25696703.77,19269290.23,16604187.28,10571560.17,543.92,emerging
Egypt,EGY,Africa,2021,10,73239440.26,28234618.37,19057462.72,13701427.62,8826496.36,531.6,emerging
Egypt,EGY,Africa,2021,11,79330025.06,31318365.65,17582934.4,13878967.9,14859181.52,546.87,emerging
Egypt,EGY,Africa,2021,12,88552981.67,27545520.42,20545856.75,17993373.92,9392005.74,903.24,emerging
Egypt,EGY,Africa,2022,1,99778979.39,37605602.72,23918802.22,17614256.29,13309807.36,633.12,emerging
Egypt,EGY,Africa,2022,2,98395103.08,45037465.13,28886557.83,21637057.4,15525485.47,666.86,emerging
Egypt,EGY,Africa,2022,3,78440205.31,33993715.24,22795963.71,12308567.16,11319472.52,553.0,emerging
Egypt,EGY,Africa,2022,4,110152811.15,50904180.18,28795027.01,26212506.18,11710346.7,532.23,emerging
Egypt,EGY,Africa,2022,5,122614601.03,38432237.62,28049387.26,20307010.23,14044100.62,675.18,emerging
Egypt,EGY,Africa,2022,6,124336295.92,49242591.06,34619729.34,29819291.3,19481972.69,788.45,emerging
Egypt,EGY,Africa,2022,7,127673727.7,40324231.98,31843482.59,28922953.92,20685200.1,785.82,emerging
Egypt,EGY,Africa,2022,8,118620388.55,36728554.61,28605845.1,24321733.12,18958996.57,866.15,emerging
Egypt,EGY,Africa,2022,9,76234653.47,25912996.94,22487591.44,15312826.7,12987657.29,504.91,emerging
Egypt,EGY,Africa,2022,10,101157283.86,42190113.33,23837382.92,18177547.94,14277318.62,562.25,emerging
Egypt,EGY,Africa,2022,11,104507896.67,38273882.83,23597774.49,22195600.05,14429744.7,590.91,emerging
Egypt,EGY,Africa,2022,12,115499672.08,52168145.94,31459125.94,27567644.55,17960418.68,794.15,emerging
Kenya,KEN,Africa,2018,1,37584917.62,17767951.68,8570492.98,8101807.11,4474082.42,371.21,emerging
Kenya,KEN,Africa,2018,2,40663827.3,19037642.5,10328384.83,8014382.94,8106223.87,415.28,emerging
Kenya,KEN,Africa,2018,3,45444757.07,16648519.34,13263499.34,9737187.63,7008023.61,338.83,emerging
Kenya,KEN,Africa,2018,4,49272840.78,17954443.24,10205233.79,8746657.66,6585295.95,416.35,emerging
Kenya,KEN,Africa,2018,5,39666916.72,15025007.06,10000038.53,6727831.9,4696755.17,396.46,emerging
Kenya,KEN,Africa,2018,6,48746368.78,19242289.23,11415076.56,10122486.84,6385804.11,548.32,emerging
Kenya,KEN,Africa,2018,7,42250602.37,19966182.19,9297676.42,10421708.45,8396901.93,526.32,emerging
Kenya,KEN,Africa,2018,8,62813363.11,25150483.08,17558965.81,14906884.39,10738521.03,591.8,emerging
Kenya,KEN,Africa,2018,9,33907915.96,10192637.27,7432280.58,5725459.76,4009670.39,348.86,emerging
Kenya,KEN,Africa,2018,10,50511592.98,20407536.84,13754418.13,8594384.96,5519199.51,400.23,emerging
Kenya,KEN,Africa,2018,11,39844821.41,15810401.41,10623907.01,7493775.92,6976013.54,419.93,emerging
Kenya,KEN,Africa,2018,12,50562479.7,21745323.28,10251893.07,11923260.49,6960466.47,590.01,emerging
Kenya,KEN,Africa,2019,1,39278872.34,17719394.72,9766593.1,6017544.38,6998990.2,353.09,emerging
Kenya,KEN,Africa,2019,2,37388071.85,16861466.58,10302623.5,5981853.0,6031540.3,390.81,emerging
Kenya,KEN,Africa,2019,3,45484197.37,18615789.53,9499588.3,9497935.31,8084998.12,381.38,emerging
Kenya,KEN,Africa,2019,4,56949861.71,20732933.73,12273405.65,10626281.55,5804913.55,460.34,emerging
Kenya,KEN,Africa,2019,5,48225051.83,23288740.61,10582269.53,9537563.26,7583953.89,387.51,emerging
Kenya,KEN,Africa,2019,6,47038852.29,17217212.68,13694691.81,8446901.89,7692559.95,526.67,emerging
Kenya,KEN,Africa,2019,7,43640589.96,18938853.28,9946320.66,7555332.92,4905923.17,521.26,emerging
Kenya,KEN,Africa,2019,8,52129103.57,25729462.9,12583468.89,11873005.44,10009253.4,509.9,emerging
Kenya,KEN,Africa,2019,9,40013789.86,18965324.74,10835832.52,8314773.72,7238805.93,361.71,emerging
Kenya,KEN,Africa,2019,10,45108447.59,15910654.67,9612839.66,10807851.29,4956505.66,349.94,emerging
Kenya,KEN,Africa,2019,11,51690337.75,16643164.13,13759035.82,11167666.71,9982676.72,459.47,emerging
Kenya,KEN,Africa,2019,12,55685093.97,20403151.07,15849611.02,13801971.26,5736337.47,544.71,emerging
Kenya,KEN,Africa,2020,1,11645237.6,4061019.6,3176776.9,2646635.29,2052502.89,416.05,emerging
Kenya,KEN,Africa,2020,2,10391005.27,3445244.59,2685830.29,2378540.67,1986962.83,390.87,emerging
Kenya,KEN,Africa,2020,3,13060492.73,4559876.17,2767286.55,3000780.26,2005174.01,393.03,emerging
Kenya,KEN,Africa,2020,4,13385699.87,4442018.8,2685946.18,3303030.68,2424000.58,420.95,emerging
Kenya,KEN,Africa,2020,5,15342916.93,6005671.18,4494040.65,2620033.64,2766065.08,386.4,emerging
Kenya,KEN,Africa,2020,6,16542523.02,7860056.69,4283329.03,3271412.89,2822911.58,506.26,emerging
Kenya,KEN,Africa,2020,7,14310183.79,4852709.13,3444439.89,3030705.42,1637869.64,512.52,emerging
Kenya,KEN,Africa,2020,8,16541237.31,5825469.22,4376099.07,4001785.9,1928673.75,551.82,emerging
Kenya,KEN,Africa,2020,9,13331248.26,5600533.33,3270905.09,2957010.32,1716911.9,359.85,emerging
Kenya,KEN,Africa,2020,10,10377988.58,3916296.2,2367493.33,2313561.27,1863776.48,404.65,emerging
Kenya,KEN,Africa,2020,11,11199256.15,4755141.08,2439860.3,2565713.61,1434905.54,377.45,emerging
Kenya,KEN,Africa,2020,12,15352608.72,7491954.52,3719145.33,3290831.55,2777614.48,525.54,emerging
Kenya,KEN,Africa,2021,1,23828091.58,9839381.77,5651102.27,5762878.84,2701014.28,422.45,emerging
Kenya,KEN,Africa,2021,2,24814934.64,10967450.86,6380938.79,4528099.64,2843901.08,447.37,emerging
Kenya,KEN,Africa,2021,3,28198246.38,12879602.73,7741292.0,6049770.78,5618499.67,391.84,emerging
Kenya,KEN,Africa,2021,4,39806438.93,15126485.6,8727698.44,7817340.82,7342602.62,458.55,emerging
Kenya,KEN,Africa,2021,5,25030165.12,9190986.35,6861347.71,5381829.44,4927682.77,393.78,emerging
Kenya,KEN,Africa,2021,6,33229942.15,16398791.64,7612768.11,7858297.01,4489116.46,573.21,emerging
Kenya,KEN,Africa,2021,7,31742070.7,15401165.0,8326551.69,7073876.27,6217127.98,606.02,emerging
Kenya,KEN,Africa,2021,8,33088310.79,13311981.5,9589958.38,7189480.77,6199396.48,551.27,emerging
Kenya,KEN,Africa,2021,9,27006979.42,12097679.65,5436673.57,4968401.44,4781371.64,413.9,emerging
Kenya,KEN,Africa,2021,10,28112517.43,10473862.21,8297556.37,5770230.52,3352395.45,386.91,emerging
Kenya,KEN,Africa,2021,11,27219930.73,10989618.47,8135306.81,6037978.22,4135802.08,395.5,emerging
Kenya,KEN,Africa,2021,12,32098604.45,15506803.42,8493101.6,5957779.56,4701259.06,558.43,emerging
Kenya,KEN,Africa,2022,1,30920186.54,15215382.76,8354464.61,5851021.53,3658517.29,371.04,emerging
Kenya,KEN,Africa,2022,2,23864506.57,9439568.44,5888727.01,4576707.96,4419243.71,358.3,emerging
Kenya,KEN,Africa,2022,3,47795887.53,17730583.95,10967295.18,10850195.96,6929414.05,459.38,emerging
Kenya,KEN,Africa,2022,4,38163883.69,12830234.1,8703532.27,5729634.03,7409250.64,363.41,emerging
Kenya,KEN,Africa,2022,5,37324496.86,11815794.86,8080593.55,6805516.63,5791619.57,390.21,emerging
Kenya,KEN,Africa,2022,6,46854571.94,16941218.72,13857785.42,10590594.67,8554701.98,592.67,emerging
Kenya,KEN,Africa,2022,7,33913059.74,12757829.95,8607344.09,6618801.57,4272678.56,544.78,emerging
Kenya,KEN,Africa,2022,8,59124711.13,27769192.69,13232035.53,14144987.29,9382417.44,629.66,emerging
Kenya,KEN,Africa,2022,9,31143027.72,11498948.73,6308745.15,4944798.17,3671692.29,337.58,emerging
Kenya,KEN,Africa,2022,10,48514803.56,18254070.41,10425812.71,9191398.43,6327977.42,397.03,emerging
Kenya,KEN,Africa,2022,11,35361811.44,11827188.45,9228410.97,5461742.2,4907785.23,387.68,emerging
Kenya,KEN,Africa,2022,12,49006782.81,18815372.85,11962947.43,7684305.96,7867373.93,616.76,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,1,111796417.0,40059124.6,26755695.93,23344859.39,12221709.07,499.39,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,2,87738649.93,34526855.15,18557569.42,16102036.19,12053807.0,501.31,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,3,115724167.05,50761796.0,27143343.27,21106398.11,15299759.32,417.47,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,4,130939664.44,47357773.92,26371223.45,24427254.49,16737194.74,477.41,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,5,136824907.42,54125365.88,30574556.32,33954241.14,17058566.39,495.59,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,6,175417745.84,75413864.84,43191850.18,33431729.76,32844911.39,660.16,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,7,180713756.16,67780566.56,42544539.75,32092377.76,25461952.94,620.25,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,8,126260656.27,39522692.25,32088735.82,24674634.31,14815327.93,571.02,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,9,99038964.32,32549497.01,22929941.74,19327302.04,11818815.89,384.4,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,10,120657597.8,40862490.38,25629199.49,30098699.81,17467739.95,474.33,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,11,120604707.65,57758968.14,26908015.31,29253636.14,13495194.66,393.16,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,12,189896252.23,63967202.34,55797930.73,39389109.4,22596015.13,671.08,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,1,116867417.49,44189346.75,31937684.7,25049838.17,20034517.36,486.69,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,2,89616653.78,43711875.86,22940188.85,14137570.3,9559713.22,417.24,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,3,106723453.53,50159477.51,28764955.09,18970065.17,13083270.45,471.92,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,4,117066080.51,39727065.07,27851188.36,24919753.9,15041953.4,447.97,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,5,130823480.2,48679885.2,32189424.93,28445731.94,23317312.12,421.64,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,6,163973444.05,50050199.07,47500478.17,34125969.29,31486943.1,646.58,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,7,169334955.16,66645049.34,49384263.85,31587499.36,21342609.53,687.99,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,8,124887837.43,48751976.89,33578434.02,30932665.03,18999302.58,564.61,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,9,118509510.42,56793245.19,30139164.5,19752753.77,21903027.44,471.4,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,10,117084281.15,52887233.22,31126597.71,18277295.43,13688498.51,449.18,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,11,144418955.39,51549127.81,41003396.67,30302553.67,15645993.43,409.27,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,12,166371038.09,68422774.16,37458486.31,25618376.38,22963591.11,608.07,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,1,26125696.38,12565231.75,7598309.14,5226190.76,3844382.0,433.52,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,2,25704215.55,9038239.99,5875248.99,3862207.09,2771459.05,458.37,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,3,26967770.84,11545295.01,5967043.38,4379779.04,4358813.54,394.34,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,4,39923065.49,12453386.49,11070259.19,8408424.66,5577513.52,459.93,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,5,55738171.26,16835150.03,14184538.14,9250883.28,7409457.75,505.87,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,6,40425141.22,17530075.56,9708387.08,10050900.84,6685700.33,572.86,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,7,50004099.44,17409699.16,11594870.89,9314174.79,9193328.76,681.54,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,8,42444776.49,20770103.31,8673925.77,10143698.93,6160493.77,583.74,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,9,30471594.69,15219936.53,8745493.88,7325437.15,4831378.01,442.49,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,10,39436771.59,17255996.63,11118515.62,8758646.32,7023351.56,502.15,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,11,41469840.01,18465761.83,10101797.9,9151843.77,5294912.93,458.02,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,12,60389074.61,24442507.33,17504000.44,13123891.64,9641843.68,642.4,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,1,54048272.3,25541093.91,11102367.42,12970239.72,8934058.26,412.99,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,2,39631099.98,19046671.0,9219596.72,6611547.81,5227920.95,395.86,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,3,69110998.47,31138077.84,20158248.57,12432184.21,7480845.94,502.8,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,4,68176317.85,27038738.2,18548081.65,13926207.24,9520596.27,447.6,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,5,61862760.67,24346046.88,13118881.93,14983167.46,11888205.88,370.25,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,6,111242146.66,36884929.39,23888570.35,22952705.96,19216655.55,665.79,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,7,106356000.31,50923984.15,22923202.08,26540862.82,12303235.33,679.77,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,8,73689804.27,30757321.91,19736240.61,15504126.84,13777650.37,670.84,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,9,68947638.51,32386964.83,14853858.46,16317884.01,13740942.51,457.9,emerging
