Country,Country_Code,Region,Year,Month,Arrivals,Arrivals_Growth_Rate,Arrivals_Per_Capita,Source_Market_Diversity,Peak_Season_Arrivals,Off_Season_Arrivals,Population,GDP_Per_Capita,Tourism_Maturity
South Africa,SOU,Africa,2019,8,99328,9.5,0.001675,0.7,147322,60752,59310000,6000,emerging
South Africa,SOU,Africa,2019,9,137316,0.0,0.002315,0.8,104578,158208,59310000,6000,emerging
South Africa,SOU,Africa,2019,10,154438,10.2,0.002604,0.75,128065,181353,59310000,6000,emerging
South Africa,SOU,Africa,2019,11,106405,1.9,0.001794,0.48,88403,117297,59310000,6000,emerging
South Africa,SOU,Africa,2019,12,124597,3.5,0.002101,0.48,169015,79018,59310000,6000,emerging
South Africa,SOU,Africa,2020,1,35699,-67.5,0.000602,0.52,29552,38925,59310000,6000,emerging
South Africa,SOU,Africa,2020,2,27522,-69.7,0.000464,0.75,20804,30176,59310000,6000,emerging
South Africa,SOU,Africa,2020,3,31025,-71.8,0.000523,0.76,23518,36058,59310000,6000,emerging
South Africa,SOU,Africa,2020,4,32475,-68.8,0.000548,0.59,27620,36470,59310000,6000,emerging
South Africa,SOU,Africa,2020,5,34723,-74.4,0.000585,0.61,28016,40605,59310000,6000,emerging
South Africa,SOU,Africa,2020,6,25705,-77.1,0.000433,0.72,42153,15455,59310000,6000,emerging
South Africa,SOU,Africa,2020,7,23882,-76.0,0.000403,0.45,35341,13865,59310000,6000,emerging
South Africa,SOU,Africa,2020,8,30835,-74.9,0.00052,0.84,44421,19292,59310000,6000,emerging
South Africa,SOU,Africa,2020,9,31130,-61.8,0.000525,0.52,24252,38045,59310000,6000,emerging
South Africa,SOU,Africa,2020,10,34540,-74.5,0.000582,0.46,29731,40953,59310000,6000,emerging
South Africa,SOU,Africa,2020,11,34947,-59.7,0.000589,0.84,28220,41775,59310000,6000,emerging
South Africa,SOU,Africa,2020,12,32650,-69.5,0.000551,0.46,45819,20715,59310000,6000,emerging
South Africa,SOU,Africa,2021,1,65120,106.2,0.001098,0.68,53470,77192,59310000,6000,emerging
South Africa,SOU,Africa,2021,2,52951,101.6,0.000893,0.88,44480,65208,59310000,6000,emerging
South Africa,SOU,Africa,2021,3,64792,97.6,0.001092,0.6,53509,79830,59310000,6000,emerging
South Africa,SOU,Africa,2021,4,89798,92.4,0.001514,0.81,65032,106694,59310000,6000,emerging
South Africa,SOU,Africa,2021,5,73178,107.9,0.001234,0.73,58738,96453,59310000,6000,emerging
South Africa,SOU,Africa,2021,6,63967,96.6,0.001079,0.45,89422,37482,59310000,6000,emerging
South Africa,SOU,Africa,2021,7,56065,102.1,0.000945,0.72,84666,35762,59310000,6000,emerging
South Africa,SOU,Africa,2021,8,69060,104.2,0.001164,0.65,111938,44821,59310000,6000,emerging
South Africa,SOU,Africa,2021,9,88242,102.7,0.001488,0.9,67753,102176,59310000,6000,emerging
South Africa,SOU,Africa,2021,10,74651,101.4,0.001259,0.89,62479,95861,59310000,6000,emerging
South Africa,SOU,Africa,2021,11,71221,96.8,0.001201,0.75,57466,88314,59310000,6000,emerging
South Africa,SOU,Africa,2021,12,61150,105.7,0.001031,0.82,85541,35008,59310000,6000,emerging
South Africa,SOU,Africa,2022,1,89607,39.6,0.001511,0.59,76062,110822,59310000,6000,emerging
South Africa,SOU,Africa,2022,2,96355,37.6,0.001625,0.43,72155,118562,59310000,6000,emerging
South Africa,SOU,Africa,2022,3,113284,44.9,0.00191,0.6,94661,140942,59310000,6000,emerging
South Africa,SOU,Africa,2022,4,134947,47.2,0.002275,0.9,101506,162689,59310000,6000,emerging
South Africa,SOU,Africa,2022,5,104439,31.0,0.001761,0.52,75992,127146,59310000,6000,emerging
South Africa,SOU,Africa,2022,6,81419,39.0,0.001373,0.56,111119,53252,59310000,6000,emerging
South Africa,SOU,Africa,2022,7,90912,43.3,0.001533,0.61,147368,54365,59310000,6000,emerging
South Africa,SOU,Africa,2022,8,87981,55.4,0.001483,0.77,133731,50377,59310000,6000,emerging
South Africa,SOU,Africa,2022,9,104000,36.4,0.001754,0.64,76477,122195,59310000,6000,emerging
South Africa,SOU,Africa,2022,10,125338,42.0,0.002113,0.44,97232,160111,59310000,6000,emerging
South Africa,SOU,Africa,2022,11,87399,46.4,0.001474,0.82,69825,104844,59310000,6000,emerging
South Africa,SOU,Africa,2022,12,82164,39.8,0.001385,0.56,111673,44573,59310000,6000,emerging
Morocco,MOR,Africa,2018,1,70490,1.6,0.00191,0.84,56521,85691,36910000,3500,emerging
Morocco,MOR,Africa,2018,2,51746,4.0,0.001402,0.48,42454,67074,36910000,3500,emerging
Morocco,MOR,Africa,2018,3,67130,5.9,0.001819,0.69,51671,88598,36910000,3500,emerging
Morocco,MOR,Africa,2018,4,86464,6.2,0.002343,0.61,70806,100470,36910000,3500,emerging
Morocco,MOR,Africa,2018,5,73217,0.9,0.001984,0.87,60053,80550,36910000,3500,emerging
Morocco,MOR,Africa,2018,6,64195,3.7,0.001739,0.52,92385,39112,36910000,3500,emerging
Morocco,MOR,Africa,2018,7,55605,11.1,0.001507,0.76,80348,35245,36910000,3500,emerging
Morocco,MOR,Africa,2018,8,69814,0.2,0.001891,0.73,108558,41734,36910000,3500,emerging
Morocco,MOR,Africa,2018,9,69469,2.7,0.001882,0.83,50635,77506,36910000,3500,emerging
Morocco,MOR,Africa,2018,10,94024,3.5,0.002547,0.44,81549,123516,36910000,3500,emerging
Morocco,MOR,Africa,2018,11,70630,9.3,0.001914,0.77,54564,84641,36910000,3500,emerging
Morocco,MOR,Africa,2018,12,65461,2.8,0.001774,0.52,94218,38815,36910000,3500,emerging
Morocco,MOR,Africa,2019,1,62759,-2.4,0.0017,0.71,52843,78859,36910000,3500,emerging
Morocco,MOR,Africa,2019,2,77218,10.2,0.002092,0.43,58751,95226,36910000,3500,emerging
Morocco,MOR,Africa,2019,3,101512,5.1,0.00275,0.82,81821,122226,36910000,3500,emerging
Morocco,MOR,Africa,2019,4,85866,5.5,0.002326,0.85,64822,103541,36910000,3500,emerging
Morocco,MOR,Africa,2019,5,73197,7.6,0.001983,0.8,59869,82448,36910000,3500,emerging
Morocco,MOR,Africa,2019,6,83568,3.6,0.002264,0.72,123528,54145,36910000,3500,emerging
Morocco,MOR,Africa,2019,7,68484,22.1,0.001855,0.43,111400,38437,36910000,3500,emerging
Morocco,MOR,Africa,2019,8,79530,5.7,0.002155,0.51,119948,45243,36910000,3500,emerging
Morocco,MOR,Africa,2019,9,80459,12.7,0.00218,0.83,69446,99422,36910000,3500,emerging
Morocco,MOR,Africa,2019,10,88461,13.6,0.002397,0.59,72865,114822,36910000,3500,emerging
Morocco,MOR,Africa,2019,11,64099,1.1,0.001737,0.59,50617,70359,36910000,3500,emerging
Morocco,MOR,Africa,2019,12,41405,-0.6,0.001122,0.69,60403,25405,36910000,3500,emerging
Morocco,MOR,Africa,2020,1,18874,-70.9,0.000511,0.88,15721,21906,36910000,3500,emerging
Morocco,MOR,Africa,2020,2,17881,-66.8,0.000484,0.75,15244,22709,36910000,3500,emerging
Morocco,MOR,Africa,2020,3,23502,-71.8,0.000637,0.76,17187,29228,36910000,3500,emerging
Morocco,MOR,Africa,2020,4,25845,-70.0,0.0007,0.59,21027,27989,36910000,3500,emerging
Morocco,MOR,Africa,2020,5,21097,-72.3,0.000572,0.66,17949,23830,36910000,3500,emerging
Morocco,MOR,Africa,2020,6,17069,-70.8,0.000462,0.46,25660,9379,36910000,3500,emerging
Morocco,MOR,Africa,2020,7,16956,-71.0,0.000459,0.45,25688,10359,36910000,3500,emerging
Morocco,MOR,Africa,2020,8,20065,-73.6,0.000544,0.82,31436,11151,36910000,3500,emerging
Morocco,MOR,Africa,2020,9,25927,-66.8,0.000702,0.42,22216,33641,36910000,3500,emerging
Morocco,MOR,Africa,2020,10,25067,-69.9,0.000679,0.77,20589,31155,36910000,3500,emerging
Morocco,MOR,Africa,2020,11,23401,-66.1,0.000634,0.56,18256,30311,36910000,3500,emerging
Morocco,MOR,Africa,2020,12,19990,-71.1,0.000542,0.9,31110,10877,36910000,3500,emerging
Morocco,MOR,Africa,2021,1,37694,104.1,0.001021,0.62,29022,43139,36910000,3500,emerging
Morocco,MOR,Africa,2021,2,28460,94.4,0.000771,0.72,24194,32767,36910000,3500,emerging
Morocco,MOR,Africa,2021,3,47153,94.5,0.001278,0.74,40749,51106,36910000,3500,emerging
Morocco,MOR,Africa,2021,4,49061,105.9,0.001329,0.71,36041,58080,36910000,3500,emerging
Morocco,MOR,Africa,2021,5,40995,95.9,0.001111,0.65,34845,51593,36910000,3500,emerging
Morocco,MOR,Africa,2021,6,43893,111.7,0.001189,0.61,72064,26653,36910000,3500,emerging
Morocco,MOR,Africa,2021,7,32498,96.2,0.00088,0.71,48969,17579,36910000,3500,emerging
Morocco,MOR,Africa,2021,8,41973,104.3,0.001137,0.73,57530,24489,36910000,3500,emerging
Morocco,MOR,Africa,2021,9,40833,97.6,0.001106,0.62,31725,50786,36910000,3500,emerging
Morocco,MOR,Africa,2021,10,48260,101.6,0.001308,0.43,41678,52561,36910000,3500,emerging
Morocco,MOR,Africa,2021,11,44875,101.8,0.001216,0.87,33743,48903,36910000,3500,emerging
Morocco,MOR,Africa,2021,12,28134,96.5,0.000762,0.57,46064,17969,36910000,3500,emerging
Morocco,MOR,Africa,2022,1,50980,44.0,0.001381,0.77,42636,60259,36910000,3500,emerging
Morocco,MOR,Africa,2022,2,49298,41.2,0.001336,0.8,40399,56968,36910000,3500,emerging
Morocco,MOR,Africa,2022,3,61650,35.4,0.00167,0.52,46943,79537,36910000,3500,emerging
Morocco,MOR,Africa,2022,4,81168,42.2,0.002199,0.42,63183,96996,36910000,3500,emerging
Morocco,MOR,Africa,2022,5,61559,40.9,0.001668,0.84,53576,67649,36910000,3500,emerging
Morocco,MOR,Africa,2022,6,58496,41.1,0.001585,0.44,90265,38412,36910000,3500,emerging
Morocco,MOR,Africa,2022,7,50072,43.7,0.001357,0.48,70634,32384,36910000,3500,emerging
Morocco,MOR,Africa,2022,8,57621,45.5,0.001561,0.78,90579,35691,36910000,3500,emerging
Morocco,MOR,Africa,2022,9,66047,46.3,0.001789,0.67,50057,83122,36910000,3500,emerging
Morocco,MOR,Africa,2022,10,56162,40.5,0.001522,0.8,46697,73290,36910000,3500,emerging
Morocco,MOR,Africa,2022,11,65597,36.6,0.001777,0.52,56714,72412,36910000,3500,emerging
Morocco,MOR,Africa,2022,12,62880,44.7,0.001704,0.58,102887,40374,36910000,3500,emerging
Egypt,EGY,Africa,2018,1,164776,-0.9,0.001611,0.84,144136,180744,102300000,3000,emerging
Egypt,EGY,Africa,2018,2,205289,-2.5,0.002007,0.45,160207,237334,102300000,3000,emerging
Egypt,EGY,Africa,2018,3,246626,3.4,0.002411,0.75,182967,314475,102300000,3000,emerging
Egypt,EGY,Africa,2018,4,241181,3.0,0.002358,0.62,208144,310589,102300000,3000,emerging
Egypt,EGY,Africa,2018,5,162893,-1.2,0.001592,0.87,135922,212214,102300000,3000,emerging
Egypt,EGY,Africa,2018,6,192743,5.8,0.001884,0.46,277057,126489,102300000,3000,emerging
Egypt,EGY,Africa,2018,7,153468,1.2,0.0015,0.75,240977,88130,102300000,3000,emerging
Egypt,EGY,Africa,2018,8,178851,-3.6,0.001748,0.41,283800,103385,102300000,3000,emerging
Egypt,EGY,Africa,2018,9,211707,3.2,0.002069,0.73,163434,254878,102300000,3000,emerging
Egypt,EGY,Africa,2018,10,180865,-0.0,0.001768,0.82,144215,231481,102300000,3000,emerging
Egypt,EGY,Africa,2018,11,205877,3.0,0.002012,0.65,165464,232984,102300000,3000,emerging
Egypt,EGY,Africa,2018,12,175937,2.7,0.00172,0.69,267640,114306,102300000,3000,emerging
Egypt,EGY,Africa,2019,1,171604,5.4,0.001677,0.69,126062,193726,102300000,3000,emerging
Egypt,EGY,Africa,2019,2,172110,2.5,0.001682,0.44,136845,224415,102300000,3000,emerging
Egypt,EGY,Africa,2019,3,206432,6.0,0.002018,0.51,170881,267274,102300000,3000,emerging
Egypt,EGY,Africa,2019,4,274940,16.0,0.002688,0.88,230846,353032,102300000,3000,emerging
Egypt,EGY,Africa,2019,5,231019,-5.1,0.002258,0.71,178220,281118,102300000,3000,emerging
Egypt,EGY,Africa,2019,6,182556,2.9,0.001785,0.59,286940,118651,102300000,3000,emerging
Egypt,EGY,Africa,2019,7,208133,1.9,0.002035,0.45,337454,126593,102300000,3000,emerging
Egypt,EGY,Africa,2019,8,206085,8.1,0.002015,0.53,310932,135039,102300000,3000,emerging
Egypt,EGY,Africa,2019,9,220550,2.0,0.002156,0.88,169403,283793,102300000,3000,emerging
Egypt,EGY,Africa,2019,10,237300,5.4,0.00232,0.52,183537,258324,102300000,3000,emerging
Egypt,EGY,Africa,2019,11,220841,6.3,0.002159,0.72,171462,242579,102300000,3000,emerging
Egypt,EGY,Africa,2019,12,209386,9.6,0.002047,0.86,328560,133890,102300000,3000,emerging
Egypt,EGY,Africa,2020,1,59207,-64.7,0.000579,0.61,51175,73194,102300000,3000,emerging
Egypt,EGY,Africa,2020,2,45363,-72.4,0.000443,0.55,36607,51993,102300000,3000,emerging
Egypt,EGY,Africa,2020,3,62293,-79.0,0.000609,0.48,52829,74518,102300000,3000,emerging
Egypt,EGY,Africa,2020,4,59951,-70.3,0.000586,0.56,47098,76376,102300000,3000,emerging
Egypt,EGY,Africa,2020,5,56930,-67.9,0.000557,0.71,43207,74987,102300000,3000,emerging
Egypt,EGY,Africa,2020,6,55703,-68.4,0.000545,0.75,88592,34899,102300000,3000,emerging
Egypt,EGY,Africa,2020,7,57499,-65.4,0.000562,0.82,89179,36106,102300000,3000,emerging
Egypt,EGY,Africa,2020,8,51748,-78.0,0.000506,0.47,77711,30774,102300000,3000,emerging
Egypt,EGY,Africa,2020,9,57427,-65.9,0.000561,0.82,46999,71628,102300000,3000,emerging
Egypt,EGY,Africa,2020,10,70403,-80.5,0.000688,0.72,57326,91500,102300000,3000,emerging
Egypt,EGY,Africa,2020,11,58159,-67.6,0.000569,0.61,44093,62870,102300000,3000,emerging
Egypt,EGY,Africa,2020,12,52136,-63.1,0.00051,0.56,82298,33362,102300000,3000,emerging
Egypt,EGY,Africa,2021,1,111046,100.9,0.001085,0.63,85377,125855,102300000,3000,emerging
Egypt,EGY,Africa,2021,2,93989,93.2,0.000919,0.9,67685,105956,102300000,3000,emerging
Egypt,EGY,Africa,2021,3,130120,95.7,0.001272,0.58,103206,145171,102300000,3000,emerging
Egypt,EGY,Africa,2021,4,123193,99.0,0.001204,0.67,90629,156421,102300000,3000,emerging
Egypt,EGY,Africa,2021,5,143285,102.5,0.001401,0.61,111911,158126,102300000,3000,emerging
Egypt,EGY,Africa,2021,6,129981,114.5,0.001271,0.63,204351,83175,102300000,3000,emerging
Egypt,EGY,Africa,2021,7,92243,102.1,0.000902,0.71,126751,57500,102300000,3000,emerging
Egypt,EGY,Africa,2021,8,99784,98.4,0.000975,0.83,153089,58131,102300000,3000,emerging
Egypt,EGY,Africa,2021,9,123237,97.6,0.001205,0.86,100490,161835,102300000,3000,emerging
Egypt,EGY,Africa,2021,10,137773,94.6,0.001347,0.8,110781,151806,102300000,3000,emerging
Egypt,EGY,Africa,2021,11,145062,106.7,0.001418,0.76,122113,183502,102300000,3000,emerging
Egypt,EGY,Africa,2021,12,98039,103.2,0.000958,0.6,155180,64158,102300000,3000,emerging
Egypt,EGY,Africa,2022,1,157599,37.6,0.001541,0.56,119154,189338,102300000,3000,emerging
Egypt,EGY,Africa,2022,2,147550,44.3,0.001442,0.88,110501,180408,102300000,3000,emerging
Egypt,EGY,Africa,2022,3,141845,37.6,0.001387,0.68,119884,153977,102300000,3000,emerging
Egypt,EGY,Africa,2022,4,206965,45.6,0.002023,0.59,173905,242734,102300000,3000,emerging
Egypt,EGY,Africa,2022,5,181602,32.7,0.001775,0.56,143080,217592,102300000,3000,emerging
Egypt,EGY,Africa,2022,6,157698,47.5,0.001542,0.58,224613,92890,102300000,3000,emerging
Egypt,EGY,Africa,2022,7,162473,42.2,0.001588,0.46,230140,95137,102300000,3000,emerging
Egypt,EGY,Africa,2022,8,136952,33.6,0.001339,0.8,198204,82202,102300000,3000,emerging
Egypt,EGY,Africa,2022,9,150987,44.7,0.001476,0.76,121927,179255,102300000,3000,emerging
Egypt,EGY,Africa,2022,10,179916,45.3,0.001759,0.84,145690,220614,102300000,3000,emerging
Egypt,EGY,Africa,2022,11,176860,42.7,0.001729,0.7,148653,209402,102300000,3000,emerging
Egypt,EGY,Africa,2022,12,145439,42.0,0.001422,0.44,232533,79578,102300000,3000,emerging
Kenya,KEN,Africa,2018,1,101250,0.5,0.001883,0.4,77474,123542,53770000,2000,emerging
Kenya,KEN,Africa,2018,2,97920,3.4,0.001821,0.65,78483,122799,53770000,2000,emerging
Kenya,KEN,Africa,2018,3,134123,1.9,0.002494,0.85,105183,157250,53770000,2000,emerging
Kenya,KEN,Africa,2018,4,118345,0.5,0.002201,0.8,95621,135471,53770000,2000,emerging
Kenya,KEN,Africa,2018,5,100052,4.6,0.001861,0.77,81806,112138,53770000,2000,emerging
Kenya,KEN,Africa,2018,6,88902,0.1,0.001653,0.41,139551,55405,53770000,2000,emerging
Kenya,KEN,Africa,2018,7,80275,4.4,0.001493,0.62,124245,47585,53770000,2000,emerging
Kenya,KEN,Africa,2018,8,106140,6.3,0.001974,0.46,168160,66495,53770000,2000,emerging
Kenya,KEN,Africa,2018,9,97197,3.3,0.001808,0.53,76096,111502,53770000,2000,emerging
Kenya,KEN,Africa,2018,10,126206,0.2,0.002347,0.72,102287,143147,53770000,2000,emerging
Kenya,KEN,Africa,2018,11,94885,3.9,0.001765,0.5,73245,102639,53770000,2000,emerging
Kenya,KEN,Africa,2018,12,85698,4.7,0.001594,0.81,124927,51212,53770000,2000,emerging
Kenya,KEN,Africa,2019,1,111244,9.1,0.002069,0.51,89013,129494,53770000,2000,emerging
Kenya,KEN,Africa,2019,2,95667,11.6,0.001779,0.64,80810,108720,53770000,2000,emerging
Kenya,KEN,Africa,2019,3,119263,7.0,0.002218,0.84,100824,140483,53770000,2000,emerging
Kenya,KEN,Africa,2019,4,123713,5.8,0.002301,0.72,92261,162720,53770000,2000,emerging
Kenya,KEN,Africa,2019,5,124450,9.1,0.002315,0.43,104806,157546,53770000,2000,emerging
Kenya,KEN,Africa,2019,6,89314,10.0,0.001661,0.64,123534,53284,53770000,2000,emerging
Kenya,KEN,Africa,2019,7,83722,-1.2,0.001557,0.48,118803,45979,53770000,2000,emerging
Kenya,KEN,Africa,2019,8,102234,9.1,0.001901,0.6,154425,62914,53770000,2000,emerging
Kenya,KEN,Africa,2019,9,110625,4.7,0.002057,0.47,80116,145758,53770000,2000,emerging
Kenya,KEN,Africa,2019,10,128902,4.0,0.002397,0.9,105181,140241,53770000,2000,emerging
Kenya,KEN,Africa,2019,11,112499,0.8,0.002092,0.6,91910,133347,53770000,2000,emerging
Kenya,KEN,Africa,2019,12,102228,8.7,0.001901,0.75,165501,57004,53770000,2000,emerging
Kenya,KEN,Africa,2020,1,27990,-72.7,0.000521,0.47,22448,32387,53770000,2000,emerging
Kenya,KEN,Africa,2020,2,26584,-71.7,0.000494,0.48,21441,29342,53770000,2000,emerging
Kenya,KEN,Africa,2020,3,33230,-81.3,0.000618,0.87,26006,36406,53770000,2000,emerging
Kenya,KEN,Africa,2020,4,31799,-73.1,0.000591,0.51,26040,34857,53770000,2000,emerging
Kenya,KEN,Africa,2020,5,39707,-75.1,0.000738,0.61,28710,52275,53770000,2000,emerging
Kenya,KEN,Africa,2020,6,32676,-74.4,0.000608,0.56,48769,19168,53770000,2000,emerging
Kenya,KEN,Africa,2020,7,27921,-72.9,0.000519,0.75,38912,17058,53770000,2000,emerging
Kenya,KEN,Africa,2020,8,29976,-68.3,0.000557,0.47,48272,17272,53770000,2000,emerging
Kenya,KEN,Africa,2020,9,37047,-84.5,0.000689,0.83,32196,48276,53770000,2000,emerging
Kenya,KEN,Africa,2020,10,25647,-61.1,0.000477,0.7,20433,33451,53770000,2000,emerging
Kenya,KEN,Africa,2020,11,29671,-76.0,0.000552,0.86,21727,36385,53770000,2000,emerging
Kenya,KEN,Africa,2020,12,29213,-61.4,0.000543,0.75,40952,18764,53770000,2000,emerging
Kenya,KEN,Africa,2021,1,56404,94.8,0.001049,0.44,45531,69983,53770000,2000,emerging
Kenya,KEN,Africa,2021,2,55468,100.4,0.001032,0.64,44917,67841,53770000,2000,emerging
Kenya,KEN,Africa,2021,3,71964,98.5,0.001338,0.49,58203,90195,53770000,2000,emerging
Kenya,KEN,Africa,2021,4,86809,100.7,0.001614,0.6,69005,112636,53770000,2000,emerging
Kenya,KEN,Africa,2021,5,63564,102.4,0.001182,0.66,53689,77224,53770000,2000,emerging
Kenya,KEN,Africa,2021,6,57972,101.0,0.001078,0.76,92047,34742,53770000,2000,emerging
Kenya,KEN,Africa,2021,7,52378,105.7,0.000974,0.61,72404,30756,53770000,2000,emerging
Kenya,KEN,Africa,2021,8,60022,100.9,0.001116,0.53,87426,33521,53770000,2000,emerging
Kenya,KEN,Africa,2021,9,65250,100.2,0.001214,0.72,53422,79138,53770000,2000,emerging
Kenya,KEN,Africa,2021,10,72660,97.9,0.001351,0.7,60005,94146,53770000,2000,emerging
Kenya,KEN,Africa,2021,11,68824,103.4,0.00128,0.86,60454,83932,53770000,2000,emerging
Kenya,KEN,Africa,2021,12,57480,95.1,0.001069,0.79,78076,31431,53770000,2000,emerging
Kenya,KEN,Africa,2022,1,83333,40.5,0.00155,0.65,64918,92112,53770000,2000,emerging
Kenya,KEN,Africa,2022,2,66604,47.5,0.001239,0.53,54907,80869,53770000,2000,emerging
Kenya,KEN,Africa,2022,3,104045,34.9,0.001935,0.54,88144,118095,53770000,2000,emerging
Kenya,KEN,Africa,2022,4,105015,39.0,0.001953,0.75,78679,116346,53770000,2000,emerging
Kenya,KEN,Africa,2022,5,95652,44.5,0.001779,0.56,78943,106155,53770000,2000,emerging
Kenya,KEN,Africa,2022,6,79057,41.7,0.00147,0.6,108503,47198,53770000,2000,emerging
Kenya,KEN,Africa,2022,7,62251,31.2,0.001158,0.42,90792,39266,53770000,2000,emerging
Kenya,KEN,Africa,2022,8,93900,37.4,0.001746,0.58,138688,57060,53770000,2000,emerging
Kenya,KEN,Africa,2022,9,92253,39.7,0.001716,0.87,81031,110353,53770000,2000,emerging
Kenya,KEN,Africa,2022,10,122193,39.3,0.002273,0.68,100376,157599,53770000,2000,emerging
Kenya,KEN,Africa,2022,11,91214,50.1,0.001696,0.63,75008,108487,53770000,2000,emerging
Kenya,KEN,Africa,2022,12,79459,41.5,0.001478,0.49,118915,50752,53770000,2000,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,1,223868,-3.4,0.001086,0.57,164939,293265,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,2,175019,5.9,0.000849,0.9,134481,199048,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,3,277204,2.7,0.001345,0.5,231050,303465,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,4,274271,4.6,0.001331,0.62,240187,361405,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,5,276085,3.0,0.00134,0.65,222156,332259,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,6,265722,2.1,0.001289,0.76,415514,147171,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,7,291358,7.5,0.001414,0.74,400798,179238,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,8,221114,-3.4,0.001073,0.79,345312,122556,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,9,257644,2.2,0.00125,0.48,220663,321698,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,10,254375,4.8,0.001234,0.54,220025,296693,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,11,306755,0.1,0.001488,0.46,259961,378542,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2018,12,282973,3.2,0.001373,0.46,414364,179107,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,1,240126,4.6,0.001165,0.77,173486,310050,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,2,214785,7.0,0.001042,0.67,164578,250077,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,3,226148,-0.9,0.001097,0.52,184858,293110,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,4,261326,2.1,0.001268,0.82,219170,340613,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,5,310276,3.9,0.001505,0.67,253902,370855,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,6,253601,6.9,0.00123,0.64,392429,150112,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,7,246129,14.6,0.001194,0.57,354692,145046,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,8,221195,10.0,0.001073,0.42,364095,126445,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,9,251400,0.4,0.00122,0.77,192830,306187,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,10,260662,3.9,0.001265,0.57,217908,319802,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,11,352866,7.5,0.001712,0.57,287674,395547,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2019,12,273607,12.0,0.001328,0.81,427514,174957,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,1,60264,-74.4,0.000292,0.89,50307,77149,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,2,56077,-70.6,0.000272,0.68,44225,60800,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,3,68387,-76.2,0.000332,0.46,56149,77836,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,4,86802,-72.9,0.000421,0.63,67944,108827,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,5,110183,-76.5,0.000535,0.56,92949,144688,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,6,70567,-72.4,0.000342,0.75,101287,40369,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,7,73369,-72.5,0.000356,0.7,101758,43771,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,8,72712,-69.6,0.000353,0.51,115991,41314,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,9,68864,-62.3,0.000334,0.46,57452,77972,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,10,78536,-76.8,0.000381,0.73,59486,88281,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,11,90541,-72.8,0.000439,0.61,68578,98950,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2020,12,94005,-73.2,0.000456,0.76,151183,50871,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,1,130870,101.2,0.000635,0.9,99516,156150,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,2,100113,93.3,0.000486,0.82,84037,131961,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,3,137451,111.4,0.000667,0.45,120881,166641,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,4,152316,108.2,0.000739,0.67,132638,170585,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,5,167084,97.7,0.000811,0.8,121959,183724,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,6,167084,90.5,0.000811,0.6,227811,109423,206100000,2200,emerging
